dataset,model,model_key,method,trial,trial_key,graph_file,gcc,alcc,k4_count,k4_density,C3_global,C3_avg_local
bio-CE-PG,Chung–Lu,CL,EDGEIND,64,64,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_64.txt,0.2245416630587679,0.2198846424729428,3710581.0,1.3436764147894204e-05,0.1332229598951724,0.0450874006760403
bio-CE-PG,Chung–Lu,CL,EDGEIND,65,65,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_65.txt,0.224282415831219,0.2212223391287553,3714085.0,1.361841382837563e-05,0.1322402765075914,0.0458576630725162
bio-CE-PG,Chung–Lu,CL,EDGEIND,66,66,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_66.txt,0.2221557659618547,0.2271944948257482,3561011.0,1.2799147697960555e-05,0.1308818169481328,0.0457429823525491
bio-CE-PG,Chung–Lu,CL,EDGEIND,67,67,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_67.txt,0.2220874429940628,0.2251230716813391,3580108.0,1.2932025472623274e-05,0.1302134793473012,0.0446894247737158
bio-CE-PG,Chung–Lu,CL,EDGEIND,68,68,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_68.txt,0.2204387510174154,0.2204964683821842,3497046.0,1.2506882846851633e-05,0.1283525063765328,0.0454983841834584
bio-CE-PG,Chung–Lu,CL,EDGEIND,69,69,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_69.txt,0.2236146008038634,0.2206124403263778,3636515.0,1.2845317525529714e-05,0.1323254761360321,0.0451299647071689
bio-CE-PG,Chung–Lu,CL,EDGEIND,70,70,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_70.txt,0.223271929091365,0.2171164818324957,3587265.0,1.2671350997650044e-05,0.1319073754309241,0.0448653947766701
bio-CE-PG,Chung–Lu,CL,EDGEIND,71,71,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_71.txt,0.2223652665496139,0.2233915854158192,3648538.0,1.314642344337475e-05,0.1305259579654984,0.048294528278248
bio-CE-PG,Chung–Lu,CL,EDGEIND,72,72,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_72.txt,0.2249503890942088,0.2208449880918023,3722171.0,1.2986262204766545e-05,0.1325262162073006,0.0458335632587793
bio-CE-PG,Chung–Lu,CL,EDGEIND,73,73,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_73.txt,0.2256419615329622,0.2223084346309924,3712577.0,1.3819071627187613e-05,0.1334831929494291,0.0449507338135435
bio-CE-PG,Chung–Lu,CL,EDGEIND,74,74,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_74.txt,0.2227641216514244,0.2221803700420167,3602142.0,1.285078248911488e-05,0.131707267712315,0.0457555147075387
bio-CE-PG,Chung–Lu,CL,EDGEIND,75,75,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_75.txt,0.2218337409666694,0.217380336289646,3474939.0,1.2063991648876071e-05,0.1297004727438163,0.043676523057726
bio-CE-PG,Chung–Lu,CL,EDGEIND,76,76,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_76.txt,0.2224187382781149,0.2153103876308722,3571901.0,1.261708050558216e-05,0.1310955596589505,0.0450306458277196
bio-CE-PG,Chung–Lu,CL,EDGEIND,77,77,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_77.txt,0.2242166705647203,0.2214311518563044,3705943.0,1.3353265317508153e-05,0.1330922584215203,0.0454739734025521
bio-CE-PG,Chung–Lu,CL,EDGEIND,78,78,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_78.txt,0.2239052600229631,0.2177690649719446,3671262.0,1.3032512349401376e-05,0.1312842351467444,0.0466257615385597
bio-CE-PG,Chung–Lu,CL,EDGEIND,79,79,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_79.txt,0.2224147065214468,0.2283217222245449,3604851.0,1.2828554957659469e-05,0.1294068755063466,0.0454685657214734
bio-CE-PG,Chung–Lu,CL,EDGEIND,80,80,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_80.txt,0.2221462658109509,0.2306135503442709,3556288.0,1.2845983139051806e-05,0.1298724250400197,0.0453980328087359
bio-CE-PG,Chung–Lu,CL,EDGEIND,81,81,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_81.txt,0.2243409293692029,0.2210346109579918,3730340.0,1.311164670478074e-05,0.1339731402291126,0.0450707643685981
bio-CE-PG,Chung–Lu,CL,EDGEIND,82,82,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_82.txt,0.2246043902854058,0.2185206593678225,3783571.0,1.3565296430879215e-05,0.1342244583781703,0.0445062887403855
bio-CE-PG,Chung–Lu,CL,EDGEIND,83,83,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_83.txt,0.2215271870725116,0.2245639079752908,3534387.0,1.2577795273961997e-05,0.1314822126676997,0.0451629862262162
bio-CE-PG,Chung–Lu,CL,EDGEIND,84,84,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_84.txt,0.2240902369292576,0.2201642237150396,3671635.0,1.2937289884445344e-05,0.1331290404358835,0.0439533211573342
bio-CE-PG,Chung–Lu,CL,EDGEIND,85,85,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_85.txt,0.2239939234145234,0.2217215013392139,3668029.0,1.341595868747216e-05,0.1317304113195703,0.04565690096897
bio-CE-PG,Chung–Lu,CL,EDGEIND,86,86,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_86.txt,0.2217430343098287,0.2189446009758742,3516226.0,1.20579134588574e-05,0.1300451834818615,0.0450057051433108
bio-CE-PG,Chung–Lu,CL,EDGEIND,87,87,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_87.txt,0.2256656898783088,0.2125948148148155,3675025.0,1.2949234811625816e-05,0.1333732607617562,0.0446714623895366
bio-CE-PG,Chung–Lu,CL,EDGEIND,88,88,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_88.txt,0.2247722440175923,0.222975447205675,3742660.0,1.3352085950723405e-05,0.1336107323809242,0.0447205189371903
bio-CE-PG,Chung–Lu,CL,EDGEIND,89,89,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_89.txt,0.2236466471488906,0.2270905045958579,3629053.0,1.2978994475913518e-05,0.1318016550980836,0.0460429777755771
bio-CE-PG,Chung–Lu,CL,EDGEIND,90,90,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_90.txt,0.2240440679334823,0.2226346908292377,3710090.0,1.356979843038416e-05,0.1329035807851804,0.0471253189975329
bio-CE-PG,Chung–Lu,CL,EDGEIND,91,91,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_91.txt,0.2207974463187686,0.2246551118727755,3494476.0,1.243576431154076e-05,0.1292281639121023,0.0453188630399542
bio-CE-PG,Chung–Lu,CL,EDGEIND,92,92,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_92.txt,0.2213624900024208,0.2163032898054146,3447483.0,1.2299030456856293e-05,0.1293061015611886,0.0446104427669412
bio-CE-PG,Chung–Lu,CL,EDGEIND,93,93,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_93.txt,0.2207833554706114,0.2165167998440304,3469909.0,1.2440719144209444e-05,0.1285361316716435,0.0439905963872648
bio-CE-PG,Chung–Lu,CL,EDGEIND,94,94,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_94.txt,0.2244436366223357,0.2229454132800298,3651053.0,1.286476761564639e-05,0.1325794181157709,0.0452324041574893
bio-CE-PG,Chung–Lu,CL,EDGEIND,95,95,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_95.txt,0.2213591703426981,0.2148788650601944,3489263.0,1.2083883719049337e-05,0.128443916325237,0.0449096505964691
bio-CE-PG,Chung–Lu,CL,EDGEIND,96,96,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_96.txt,0.2240359086871757,0.2240898400445741,3748899.0,1.3144323510164727e-05,0.1331522026263869,0.0455994500672787
bio-CE-PG,Chung–Lu,CL,EDGEIND,97,97,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_97.txt,0.2266754433618143,0.2142400327347968,3841452.0,1.3402421038427537e-05,0.1352814214917146,0.0454561738695034
bio-CE-PG,Chung–Lu,CL,EDGEIND,98,98,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_98.txt,0.2216958120278014,0.220512507904744,3519685.0,1.2432637130561557e-05,0.1295460783470762,0.045366206939094
bio-CE-PG,Chung–Lu,CL,EDGEIND,99,99,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/data/orig_cl/bio-CE-PG_99.txt,0.223211540499273,0.2230366525373741,3629354.0,1.2820022615760245e-05,0.1329579596237257,0.0452856467415483
bio-CE-PG,Chung–Lu,CL,LOCLBDG,0,0,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_0.txt,0.3289704255742811,0.4854716503420528,17817511.0,0.0001565923747852,0.2060777127085518,0.1324971698398843
bio-CE-PG,Chung–Lu,CL,LOCLBDG,1,1,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_1.txt,0.2905149414703277,0.4105520622190427,7095995.0,5.353645148964024e-05,0.1832308076137653,0.1051335921762688
bio-CE-PG,Chung–Lu,CL,LOCLBDG,2,2,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_2.txt,0.2845648325084735,0.4354281772701676,4402420.0,6.355577258084424e-05,0.17434066186396,0.1071350164568223
bio-CE-PG,Chung–Lu,CL,LOCLBDG,3,3,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_3.txt,0.277011248860658,0.3928558154436422,4508133.0,3.85301225875427e-05,0.1630291965870053,0.0911529030507649
bio-CE-PG,Chung–Lu,CL,LOCLBDG,4,4,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_4.txt,0.3174072223311595,0.455558952468175,9464119.0,8.745029663263145e-05,0.2105239730993162,0.1271514998780712
bio-CE-PG,Chung–Lu,CL,LOCLBDG,5,5,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_5.txt,0.2865456631666535,0.4457285818578148,7415073.0,6.808663739931212e-05,0.1691984077685256,0.1083404945856642
bio-CE-PG,Chung–Lu,CL,LOCLBDG,6,6,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_6.txt,0.2817228994267024,0.4382852989126189,4900546.0,5.77712622326553e-05,0.1694165683607874,0.1089823415587284
bio-CE-PG,Chung–Lu,CL,LOCLBDG,7,7,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_7.txt,0.310571060979006,0.4507377651499412,12443609.0,0.0001080122132358,0.1964193619850893,0.1154432272133132
bio-CE-PG,Chung–Lu,CL,LOCLBDG,8,8,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_8.txt,0.2812758812013927,0.4156224976111403,4936155.0,5.9575312207533214e-05,0.1670700879826885,0.1027339555333386
bio-CE-PG,Chung–Lu,CL,LOCLBDG,9,9,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_9.txt,0.2722691117014004,0.3735238565988004,4016557.0,4.416172798772188e-05,0.1780532199203343,0.0938475001272471
bio-CE-PG,Chung–Lu,CL,LOCLBDG,10,10,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_10.txt,0.2734277898866994,0.3960919896675061,4537010.0,5.457390148675641e-05,0.1612508995262265,0.0923229872657506
bio-CE-PG,Chung–Lu,CL,LOCLBDG,11,11,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_11.txt,0.3196232642837975,0.4860421107054885,15855328.0,0.0001214304404326,0.2060713473801587,0.1320106557607491
bio-CE-PG,Chung–Lu,CL,LOCLBDG,12,12,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_12.txt,0.2940465837377936,0.4310619725228748,7201691.0,7.000822439599874e-05,0.1836274631141492,0.110744325985374
bio-CE-PG,Chung–Lu,CL,LOCLBDG,13,13,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_13.txt,0.3012777830377345,0.4628574177225769,7784901.0,8.123204505979495e-05,0.1855203512167727,0.1190006554853477
bio-CE-PG,Chung–Lu,CL,LOCLBDG,14,14,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_14.txt,0.3079953727679156,0.414962511435526,11180408.0,8.33486610158099e-05,0.1973888352121487,0.1052731609343919
bio-CE-PG,Chung–Lu,CL,LOCLBDG,15,15,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_15.txt,0.3329538046084182,0.5125428242142279,15071384.0,0.0001498290218944,0.2368736430524126,0.1386174995407941
bio-CE-PG,Chung–Lu,CL,LOCLBDG,16,16,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_16.txt,0.2788843969152193,0.3862643624754834,4792387.0,4.6885699587422405e-05,0.1711726327777997,0.0938068111262703
bio-CE-PG,Chung–Lu,CL,LOCLBDG,17,17,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_17.txt,0.2877948762020186,0.4273276816956556,6995386.0,6.28377549110963e-05,0.1744976258989312,0.1069909900705964
bio-CE-PG,Chung–Lu,CL,LOCLBDG,18,18,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_18.txt,0.3134565941248268,0.4390549287029964,10070134.0,9.188642684187666e-05,0.1979852272938959,0.1142616648761478
bio-CE-PG,Chung–Lu,CL,LOCLBDG,19,19,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_19.txt,0.3205702540938919,0.4473851036933993,14237139.0,0.000130317720082,0.2252668313719034,0.1147689121290641
bio-CE-PG,Chung–Lu,CL,LOCLBDG,20,20,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_20.txt,0.3064573354621252,0.4391017817946757,12480716.0,9.33206696468896e-05,0.194703122540675,0.1057267882585631
bio-CE-PG,Chung–Lu,CL,LOCLBDG,21,21,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_21.txt,0.297916115157336,0.448490234627053,6684272.0,8.067363996472405e-05,0.1848949073078186,0.1189976434033936
bio-CE-PG,Chung–Lu,CL,LOCLBDG,22,22,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_22.txt,0.2906641319494324,0.4005414189162204,6570209.0,5.615427898772648e-05,0.1859569798532847,0.1007994467189122
bio-CE-PG,Chung–Lu,CL,LOCLBDG,23,23,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_23.txt,0.2858087077468472,0.4197377276376095,7830698.0,5.649811498053601e-05,0.1754380358045963,0.1024320438329675
bio-CE-PG,Chung–Lu,CL,LOCLBDG,24,24,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_24.txt,0.281393961382898,0.395073379809924,5358273.0,4.813198950290158e-05,0.1764538350214026,0.0976172444001704
bio-CE-PG,Chung–Lu,CL,LOCLBDG,25,25,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_25.txt,0.2842869657274089,0.4577485996281817,7699117.0,7.389599017348095e-05,0.1646068346449361,0.1186102503291504
bio-CE-PG,Chung–Lu,CL,LOCLBDG,26,26,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_26.txt,0.2804402635705748,0.3762763192589509,6017833.0,4.215584270371045e-05,0.1714623177902918,0.0883514936996995
bio-CE-PG,Chung–Lu,CL,LOCLBDG,27,27,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_27.txt,0.2976335148503494,0.4601521250681109,5965814.0,7.759480365413187e-05,0.1868556239825614,0.1164457324923123
bio-CE-PG,Chung–Lu,CL,LOCLBDG,28,28,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_28.txt,0.2955328184419435,0.4370032199702431,7234309.0,7.672533762546137e-05,0.1837623235869303,0.1123854412043554
bio-CE-PG,Chung–Lu,CL,LOCLBDG,29,29,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_29.txt,0.2991095457057045,0.4335892060851188,9443777.0,6.557480079418568e-05,0.1917041782840208,0.1163416981717989
bio-CE-PG,Chung–Lu,CL,LOCLBDG,30,30,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_30.txt,0.2610131973117532,0.3937125671884994,3900444.0,4.056750437101889e-05,0.1595882872667237,0.0948529747399916
bio-CE-PG,Chung–Lu,CL,LOCLBDG,31,31,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_31.txt,0.2851880243564602,0.398735233893679,5145622.0,5.4218712122555465e-05,0.1884346017234201,0.1005903123427075
bio-CE-PG,Chung–Lu,CL,LOCLBDG,32,32,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_32.txt,0.3197548191470561,0.450806355132539,9839578.0,0.0001129400888814,0.219541026082823,0.1112111074993044
bio-CE-PG,Chung–Lu,CL,LOCLBDG,33,33,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_33.txt,0.2983978346277026,0.4333183508841985,10037530.0,8.90449435602761e-05,0.17314472357148,0.1092318035908744
bio-CE-PG,Chung–Lu,CL,LOCLBDG,34,34,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_34.txt,0.2785878532801315,0.3852189496891083,3945430.0,4.72986304859226e-05,0.1810507554546207,0.0987761621712573
bio-CE-PG,Chung–Lu,CL,LOCLBDG,35,35,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_35.txt,0.3047968621235565,0.4861885940141756,8578196.0,9.18738756641789e-05,0.1850396036929664,0.1247722617876353
bio-CE-PG,Chung–Lu,CL,LOCLBDG,36,36,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_36.txt,0.3024119376499843,0.4592923737026007,9559319.0,0.0001100889799641,0.1929237860228344,0.1146695503594304
bio-CE-PG,Chung–Lu,CL,LOCLBDG,37,37,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_37.txt,0.289977544848979,0.4415748132430837,8041728.0,8.283050967109478e-05,0.1684939771876888,0.109880085537971
bio-CE-PG,Chung–Lu,CL,LOCLBDG,38,38,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_38.txt,0.2674560094939086,0.3595789170734185,4815968.0,4.681641692596215e-05,0.1643352037648503,0.0812402276283587
bio-CE-PG,Chung–Lu,CL,LOCLBDG,39,39,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_39.txt,0.2915205091346657,0.459199244651448,6403580.0,6.068561312366775e-05,0.179739036130035,0.1226657063314707
bio-CE-PG,Chung–Lu,CL,LOCLBDG,40,40,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_40.txt,0.2879195114294114,0.4245021128270004,5806384.0,5.94205783288236e-05,0.1775388996652082,0.1080031591712679
bio-CE-PG,Chung–Lu,CL,LOCLBDG,41,41,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_41.txt,0.3069768277982529,0.4746424252185436,9895019.0,8.696414015154009e-05,0.1958604131676554,0.1247041562655404
bio-CE-PG,Chung–Lu,CL,LOCLBDG,42,42,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_42.txt,0.2903775176648203,0.4175871296750503,9442701.0,6.853371492485452e-05,0.1736586951737502,0.110443146289348
bio-CE-PG,Chung–Lu,CL,LOCLBDG,43,43,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_43.txt,0.2816948730242022,0.417099563596613,5009507.0,4.9961101173251056e-05,0.1682751070943285,0.1069648167602462
bio-CE-PG,Chung–Lu,CL,LOCLBDG,44,44,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_44.txt,0.2935319165716162,0.4454538280863061,8675794.0,7.793242817925412e-05,0.1814873899510895,0.1168745688372081
bio-CE-PG,Chung–Lu,CL,LOCLBDG,45,45,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_45.txt,0.3154414159838346,0.4813006411582495,10508033.0,0.0001047993145522,0.2061651683848348,0.1324325306835253
bio-CE-PG,Chung–Lu,CL,LOCLBDG,46,46,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_46.txt,0.2766766501247989,0.4406327936419523,5623104.0,5.082820201989649e-05,0.1581404923201016,0.1060221309661097
bio-CE-PG,Chung–Lu,CL,LOCLBDG,47,47,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_47.txt,0.3068639420709811,0.4793145193396275,9766814.0,0.0001151384300385,0.1893919516066263,0.1190230145207133
bio-CE-PG,Chung–Lu,CL,LOCLBDG,48,48,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_48.txt,0.2870753011778672,0.4180471897961316,7028486.0,5.988582039127883e-05,0.1674608428208906,0.10257443321987
bio-CE-PG,Chung–Lu,CL,LOCLBDG,49,49,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_49.txt,0.2692679673896699,0.4026931762813575,5276134.0,4.523368562801937e-05,0.164868322505809,0.0904737782922386
bio-CE-PG,Chung–Lu,CL,LOCLBDG,50,50,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_50.txt,0.279828153700658,0.4006843209342527,5680651.0,5.832215698764597e-05,0.1702188534615414,0.0943824582599984
bio-CE-PG,Chung–Lu,CL,LOCLBDG,51,51,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_51.txt,0.2637409015311301,0.3620880160159388,4238688.0,3.4490161115305013e-05,0.1662189831992452,0.0893600806447906
bio-CE-PG,Chung–Lu,CL,LOCLBDG,52,52,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_52.txt,0.2793505133681189,0.406108488357017,5772592.0,4.725935946716514e-05,0.173376284948521,0.094915302754677
bio-CE-PG,Chung–Lu,CL,LOCLBDG,53,53,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_53.txt,0.2863906608494999,0.3972497272624286,8358032.0,5.555060086702304e-05,0.1889099641278687,0.0941030347403091
bio-CE-PG,Chung–Lu,CL,LOCLBDG,54,54,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_54.txt,0.2821482979281217,0.4171793620852571,6718227.0,6.110928817167637e-05,0.168454720706303,0.0994642048176846
bio-CE-PG,Chung–Lu,CL,LOCLBDG,55,55,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_55.txt,0.2911499128011002,0.415740423467111,8326103.0,6.0609196050102505e-05,0.1853735227678179,0.1070509594485288
bio-CE-PG,Chung–Lu,CL,LOCLBDG,56,56,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_56.txt,0.2626622202257155,0.3673686059969926,3863771.0,3.514503089406865e-05,0.1606991754542915,0.0904566097597652
bio-CE-PG,Chung–Lu,CL,LOCLBDG,57,57,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_57.txt,0.27871214249172,0.3919186710365002,4796893.0,4.502944738187773e-05,0.1743670385899245,0.0931031882832746
bio-CE-PG,Chung–Lu,CL,LOCLBDG,58,58,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_58.txt,0.2842928757896046,0.435981613218763,5390467.0,6.207879594355812e-05,0.1895430193732049,0.1160423354729569
bio-CE-PG,Chung–Lu,CL,LOCLBDG,59,59,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_59.txt,0.2661882377724281,0.4008364583925484,3798383.0,5.113650111159379e-05,0.1571468458013394,0.0954573111873461
bio-CE-PG,Chung–Lu,CL,LOCLBDG,60,60,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_60.txt,0.3027515338301899,0.44831838525002,16879244.0,9.40831188280938e-05,0.1822378214843422,0.1152521669197606
bio-CE-PG,Chung–Lu,CL,LOCLBDG,61,61,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_61.txt,0.277750115940177,0.3759460751814907,5825141.0,4.783563338389367e-05,0.1724493963936153,0.0910480388899342
bio-CE-PG,Chung–Lu,CL,LOCLBDG,62,62,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_62.txt,0.2948121804783789,0.4177752767178799,8774543.0,8.695092946720662e-05,0.1802415955792366,0.1001099994358185
bio-CE-PG,Chung–Lu,CL,LOCLBDG,63,63,/data/stf95557/edge-probability-graph-model/cluster_analysis/results/gen_res/CL_iter/t1/bio-CE-PG_63.txt,0.3039997791283579,0.4595678760965427,11201667.0,9.170639591096708e-05,0.1947851526930214,0.1224894673192631
